index,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
996,Virginia Square,38.882909999999995,-77.1074679,7-Eleven,38.8825133,-77.1115016,Convenience Store
997,Virginia Square,38.882909999999995,-77.1074679,First Down Sports Bar & Grill,38.88249269952601,-77.11129833470412,Sports Bar
998,Virginia Square,38.882909999999995,-77.1074679,FDIC Cafeteria,38.88435683722883,-77.10235251603258,Food Court
999,Virginia Square,38.882909999999995,-77.1074679,The UPS Store,38.8805874,-77.1113413,Shipping Store
1000,Virginia Square,38.882909999999995,-77.1074679,Sidekick Bakery,38.879718,-77.110873,Bakery
1001,Virginia Square,38.882909999999995,-77.1074679,Dunkin Donuts,38.883188330266904,-77.1042255029574,Donut Shop
1002,Virginia Square,38.882909999999995,-77.1074679,Ballston Farmers Market,38.8812992703524,-77.11196711900688,Farmers Market
1003,Virginia Square,38.882909999999995,-77.1074679,Welburn Square,38.88095000899723,-77.1125683572653,Plaza
1004,Virginia Square,38.882909999999995,-77.1074679,Starbucks,38.881409,-77.111353,Coffee Shop
1005,Virginia Square,38.882909999999995,-77.1074679,Dunkin',38.88081511606352,-77.11136125532471,Donut Shop
1006,Virginia Square,38.882909999999995,-77.1074679,Capital One Bank,38.87972053,-77.11103864,Bank
1007,Virginia Square,38.882909999999995,-77.1074679,Giant Food,38.8859233,-77.1031965,Grocery Store
1008,Virginia Square,38.882909999999995,-77.1074679,Staples,38.8807855,-77.1043871,Paper / Office Supplies Store
1009,Virginia Square,38.882909999999995,-77.1074679,7-Eleven,38.8837610844726,-77.1030190587044,Convenience Store
1010,Virginia Square,38.882909999999995,-77.1074679,Cosi,38.88378321609556,-77.10314244031906,Café
1011,Virginia Square,38.882909999999995,-77.1074679,Bruegger's Bagels,38.88011136236991,-77.1077504754067,Bagel Shop
1012,Virginia Square,38.882909999999995,-77.1074679,Quincy Park Tennis Courts,38.88387470998581,-77.1062299180496,Tennis Court
1013,Virginia Square,38.882909999999995,-77.1074679,The Shed - Garden Tool Lending Library,38.883882,-77.106978,Garden Center
1014,Virginia Square,38.882909999999995,-77.1074679,Thai Treasure,38.882688,-77.105724,Thai Restaurant
1015,Virginia Square,38.882909999999995,-77.1074679,Capital Bikeshare - Quincy St,38.883950385833714,-77.10767407775724,Bike Rental / Bike Share
1016,Virginia Square,38.882909999999995,-77.1074679,the Poop Deck,38.884209,-77.109201,Harbor / Marina
1017,Virginia Square,38.882909999999995,-77.1074679,Tennis Factory,38.880516,-77.105655,Sporting Goods Shop
1018,Virginia Square,38.882909999999995,-77.1074679,The Square,38.88311896019374,-77.10339343128976,Plaza
1019,Virginia Square,38.882909999999995,-77.1074679,Capital Bikeshare Virginia Square Metro,38.883081610292535,-77.10320105965666,Bike Rental / Bike Share
1020,Virginia Square,38.882909999999995,-77.1074679,BOWMAN CHIROPRACTIC CENTER,38.87912536402631,-77.10733304139633,Chiropractor
1021,Virginia Square,38.882909999999995,-77.1074679,The Pilates Loft,38.88378687275209,-77.10206868026972,Pilates Studio
1022,Woodlawn,38.88718655,-77.12096518751059,Custis Trail,38.88410431081622,-77.11817602291158,Trail
1023,Woodlawn,38.88718655,-77.12096518751059,The Melting Pot,38.88402,-77.11721,Fondue Restaurant
1024,Woodlawn,38.88718655,-77.12096518751059,Woodlawn Park,38.8869077691347,-77.1207195014766,Park
1025,Woodlawn,38.88718655,-77.12096518751059,Enterprise Rent-A-Car,38.88570035132485,-77.11696213988114,Rental Car Location
1026,Woodlawn,38.88718655,-77.12096518751059,Comfort Inn Ballston,38.88563252664477,-77.11667072635458,Hotel
1027,Woodlawn,38.88718655,-77.12096518751059,AVA Gym,38.88485381265816,-77.11839176998444,Gym
1028,Waverly Hills,0.0,0.0,Custis Trail,38.88410431081622,-77.11817602291158,Trail
1029,Waverly Hills,0.0,0.0,The Melting Pot,38.88402,-77.11721,Fondue Restaurant
1030,Waverly Hills,0.0,0.0,Woodlawn Park,38.8869077691347,-77.1207195014766,Park
1031,Waverly Hills,0.0,0.0,Enterprise Rent-A-Car,38.88570035132485,-77.11696213988114,Rental Car Location
1032,Waverly Hills,0.0,0.0,Comfort Inn Ballston,38.88563252664477,-77.11667072635458,Hotel
1033,Waverly Hills,0.0,0.0,AVA Gym,38.88485381265816,-77.11839176998444,Gym
1034,Westmont,38.862612299999995,-77.09192270000001,Thai Square,38.861724882289735,-77.09048963852254,Thai Restaurant
1035,Westmont,38.862612299999995,-77.09192270000001,Sugar Shack Donuts & Coffee,38.860719349024606,-77.09210043101322,Donut Shop
1036,Westmont,38.862612299999995,-77.09192270000001,CycleBar,38.8608254797577,-77.09311180489357,Cycle Studio
1037,Westmont,38.862612299999995,-77.09192270000001,Mom's Pizza,38.86199657197315,-77.0916418491931,Greek Restaurant
1038,Westmont,38.862612299999995,-77.09192270000001,The Broiler,38.860737892148556,-77.0941140979518,American Restaurant
1039,Westmont,38.862612299999995,-77.09192270000001,Bangkok 54 Restaurant & Bar,38.862586089801916,-77.08765641289804,Thai Restaurant
1040,Westmont,38.862612299999995,-77.09192270000001,Lost Dog Cafe,38.86234097820618,-77.08766365588767,Pizza Place
1041,Westmont,38.862612299999995,-77.09192270000001,Boru Ramen,38.86265655241506,-77.08754225729578,Ramen Restaurant
1042,Westmont,38.862612299999995,-77.09192270000001,Takohachi,38.86190496681539,-77.09160749881202,Japanese Restaurant
1043,Westmont,38.862612299999995,-77.09192270000001,Tortas Y Tacos La Chiquita,38.86251518988209,-77.08736199593781,Taco Place
1044,Westmont,38.862612299999995,-77.09192270000001,Bangkok 54 Oriental Market,38.8624671188504,-77.08772655247799,Grocery Store
1045,Westmont,38.862612299999995,-77.09192270000001,Rebellion,38.8618112,-77.08728940000002,American Restaurant
1046,Westmont,38.862612299999995,-77.09192270000001,Rincome Thai Cuisine,38.86230032505364,-77.08835904097033,Thai Restaurant
1047,Westmont,38.862612299999995,-77.09192270000001,Rite Aid,38.8621534,-77.0865411,Drugstore
1048,Westmont,38.862612299999995,-77.09192270000001,Cantina Mexicana,38.86310810493527,-77.08724027786299,Mexican Restaurant
1049,Westmont,38.862612299999995,-77.09192270000001,Arlington Cinema 'N' Drafthouse,38.863027335986345,-77.08732504686233,Movie Theater
1050,Westmont,38.862612299999995,-77.09192270000001,Columbia Pike Farmers Market,38.862369433589464,-77.08674646922678,Farmers Market
1051,Westmont,38.862612299999995,-77.09192270000001,Papa John's Pizza,38.861804996149935,-77.09105012422236,Pizza Place
1052,Westmont,38.862612299999995,-77.09192270000001,T-Mobile,38.86188047714834,-77.09036685531834,Mobile Phone Shop
1053,Westmont,38.862612299999995,-77.09192270000001,Chipotle Mexican Grill,38.86095153042362,-77.09225477984495,Mexican Restaurant
1054,Westmont,38.862612299999995,-77.09192270000001,Abi Restaurant,38.862562096868004,-77.0883520500361,Latin American Restaurant
1055,Westmont,38.862612299999995,-77.09192270000001,Dunkin',38.861775184154645,-77.08886111739457,Donut Shop
1056,Westmont,38.862612299999995,-77.09192270000001,Baskin-Robbins,38.86179051070762,-77.08880388994521,Ice Cream Shop
1057,Westmont,38.862612299999995,-77.09192270000001,1000 Degrees Neapolitan Pizza,38.8610444456035,-77.09261058969885,Pizza Place
1058,Westmont,38.862612299999995,-77.09192270000001,World Gym,38.861497440601944,-77.08721618687126,Gym
1059,Westmont,38.862612299999995,-77.09192270000001,Mattress Firm,38.862199,-77.091201,Mattress Store
1060,Westmont,38.862612299999995,-77.09192270000001,7-Eleven,38.86038437708686,-77.09399744868284,Convenience Store
1061,Westmont,38.862612299999995,-77.09192270000001,Wendy's,38.861305,-77.092806,Fast Food Restaurant
1062,Westmont,38.862612299999995,-77.09192270000001,Burger King,38.86073734536436,-77.09486849606037,Fast Food Restaurant
1063,Westmont,38.862612299999995,-77.09192270000001,Subway,38.8622672963656,-77.08898996435421,Sandwich Place
1064,Westmont,38.862612299999995,-77.09192270000001,Capital One Bank,38.860681,-77.093602,Bank
1065,Westmont,38.862612299999995,-77.09192270000001,7-Eleven,38.8625683,-77.0881528,Convenience Store
1066,Westmont,38.862612299999995,-77.09192270000001,McDonald's,38.862621205592845,-77.0885170251131,Fast Food Restaurant
1067,Westmont,38.862612299999995,-77.09192270000001,Shell,38.86199026211428,-77.08861653926375,Gas Station
1068,Westmont,38.862612299999995,-77.09192270000001,Virgin Pizza,38.86199534061662,-77.08998462768837,Pizza Place
1069,Westmont,38.862612299999995,-77.09192270000001,Dave's Carryout,38.861777804252995,-77.09134900283948,Sandwich Place
1070,Westmont,38.862612299999995,-77.09192270000001,1000 Degrees: Neapolitan Pizza,38.861,-77.0924,Pizza Place
1071,Westmont,38.862612299999995,-77.09192270000001,Sofia's Pupuseria,38.860513,-77.094266,Taco Place
1072,Westmont,38.862612299999995,-77.09192270000001,El Rancho de Arlington,38.86044750274373,-77.09437992002727,Food
1073,Westmont,38.862612299999995,-77.09192270000001,Boston Market,38.86178892981702,-77.09108322858805,American Restaurant
1074,Westmont,38.862612299999995,-77.09192270000001,El Ranchero Migueleno,38.86075285033368,-77.09490642875895,Mexican Restaurant
1075,Westmont,38.862612299999995,-77.09192270000001,Monroe Park,38.85963804936908,-77.09361385333523,Playground
1076,Westmont,38.862612299999995,-77.09192270000001,Art & Framing Club,38.86276391853727,-77.08676859151525,Arts & Crafts Store
1077,Westmont,38.862612299999995,-77.09192270000001,Acme Pie Company,38.862851,-77.086566,Pie Shop
1078,Westover,38.8870562,-77.1394238,The Italian Store,38.8851789730061,-77.14024956258878,Italian Restaurant
1079,Westover,38.8870562,-77.1394238,Lost Dog Cafe,38.885656141156296,-77.14169844969499,Sandwich Place
1080,Westover,38.8870562,-77.1394238,Westover Farmers Market,38.88613654096097,-77.14164894724752,Farmers Market
1081,Westover,38.8870562,-77.1394238,Toby's Homemade Ice Cream & Coffee,38.885283229788406,-77.14074348322431,Ice Cream Shop
1082,Westover,38.8870562,-77.1394238,Westover Market Beer Garden,38.88563712827382,-77.14141297281962,Beer Garden
1083,Westover,38.8870562,-77.1394238,Westover Market,38.88554624160807,-77.14136269684445,Grocery Store
1084,Westover,38.8870562,-77.1394238,Stray Cat Café,38.88538673987735,-77.14156367136296,American Restaurant
1085,Westover,38.8870562,-77.1394238,Lebanese Taverna,38.885714534991415,-77.14214610980858,Middle Eastern Restaurant
1086,Westover,38.8870562,-77.1394238,Village Sweet,38.8856025408461,-77.14162535300174,Bakery
1087,Westover,38.8870562,-77.1394238,Thai Noy,38.885660443690846,-77.14176055321244,Thai Restaurant
1088,Westover,38.8870562,-77.1394238,Wells Fargo,38.88620595934865,-77.14132837951189,Bank
1089,Westover,38.8870562,-77.1394238,Rite Aid,38.88534,-77.140402,Pharmacy
1090,Westover,38.8870562,-77.1394238,Grand Hunan,38.885181131055006,-77.14070161732235,Chinese Restaurant
1091,Westover,38.8870562,-77.1394238,Forest Inn,38.88553196550401,-77.14055325780754,Bar
1092,Westover,38.8870562,-77.1394238,Reed Baseball Field,38.88740853132021,-77.14048683643341,Baseball Field
1093,Westover,38.8870562,-77.1394238,Reed Soccer Field,38.88751300253486,-77.14068270439552,Soccer Field
1094,Westover,38.8870562,-77.1394238,Arlington Media,38.8858929,-77.1414158,Photography Studio
1095,Westover,38.8870562,-77.1394238,Blue Groove Soundz,38.88535928333334,-77.14135587215424,Record Shop
1096,Westover,38.8870562,-77.1394238,Horseshoe Park,38.88894333441315,-77.14112650295601,Park
1097,Westover,38.8870562,-77.1394238,Westover Barber Shop,38.88591314059677,-77.14225398048477,Cosmetics Shop
1098,Westover,38.8870562,-77.1394238,Finders Keepers,38.88581145771937,-77.14245788873416,Thrift / Vintage Store
1099,Westover,38.8870562,-77.1394238,It's All Good,38.88567147638254,-77.1425199508667,Thrift / Vintage Store
1100,Westover,38.8870562,-77.1394238,Parkhurst Park,38.888979153931,-77.14255479275982,Playground
1101,Williamsburg Village,38.9051115,-77.1549797,Minor's Hill,38.90300388583563,-77.1578548188726,Mountain
1102,Williamsburg Village,38.9051115,-77.1549797,Calico,38.900701,-77.155846,Furniture / Home Store
1103,Yorktown,38.9034706,-77.13931,Yorktown Aquatic Center,38.90273281192263,-77.13978549861402,Pool
1104,Yorktown,38.9034706,-77.13931,Knights of Columbus Pool,38.906956685797404,-77.14181975756715,Pool
1105,Yorktown,38.9034706,-77.13931,Chestnut Hills Park,38.90030137568034,-77.14250038245554,Playground
1106,Yorktown,38.9034706,-77.13931,Rock Spring Park,38.90500186812767,-77.14071461774847,Park
